start,end,text
2108.08,2139.38,"L'entité Est-ce qu'elle a une existence légale C'est pour ça qu'on va demander un extrait KBIS de moins de 3 mois et les statuts à jour. Alors, là, vous allez voir, ça va se simplifier. Pourquoi ? Parce que, et je vais tout de suite vous emmener sur Internet, aujourd'hui, ces documents-là, on les obtient publiquement et gratuitement sur Internet. Vous allez sur data.inpi.fr"
2139.38,2169.42,c'est le site officiel du greffe du tribunal de commerce vous allez me dire mais c'est pas un faux greffe un faux greffe c'est payant ça c'est gratuit et vous mettez ici le nom d'une société SCI des marronniers c'est sûr qu'il y a une SCI des marronniers quelque part en France il y en a plein vous cherchez la bonne alors le mieux c'est de taper ici le numéro de sirète
2169.42,2208.8199999999997,"ça va beaucoup plus vite mais bon, on va chercher l'ASI du marronnier imaginons que ce soit celle-là vérification, est-ce que je suis bien humain il y a encore des doutes et là on arrive sur la fiche de la société et la fiche de cette société elle est gratuitement consultable et ici je vois attestation ARNE il est là mon cabis je clique ici, je télécharge le PDF je l'enregistre purement ordinateur je l'appelle kbis mandat 88 356 1 mais n'importe quoi et"
2208.8199999999997,2241.86,"voici mon kbis gratuit j'ai ici gestion et direction jean philippe gourin chasse monsieur M. Gouracha, c'est bien vous ? Donnez-moi votre carte d'identité. Mme Claudette Meigne, c'est bien vous Mme Meigne ? Carte d'identité. M. Eric Villers, c'est bien vous ? Carte d'identité. J'ai donc trois personnes qui doivent signer mon mandat au nom de la SCI des Marronniers qui va vendre sa maison aujourd'hui."
2242.88,2276.0400000000004,"Il vous faut également les statuts de la société. Les statuts ne sont pas toujours disponibles sur le site de l'INPI. Par contre, je prends le numéro de sirène et je vais sur un deuxième site, peppers.fr. Alors, je peux aller directement sur le premier, sur le deuxième. Il faut utiliser ces deux sites. Vous savez, c'est comme les sites du cadastre. Il y en a plusieurs et je vous dis, on passe de l'un à l'autre quand on a des doutes. On passe de cadastre.gouv.fr à géoportail cadastre, à cadastre machin."
2276.76,2308.0600000000004,"C'est comme ça qu'il faut s'y prendre. Et ici, je vais sur la SCI des Marronniers. et là j'ai les statues en plus du cabis j'ai les statues je clique ici j'ai cliqué ou pas ? non ? je reclique est-ce que je suis bien humain ? oui et voici donc les statues les statues qui me permettent de vérifier que j'ai bien Claudette Meigne, Jean-Philippe"
2308.0600000000004,2342.74,"Gourin-Chasse et Éric Villers et ces statuts, je les enregistre là encore et je prends comme cabisse mais ici je mets statut pouf enregistré et j'envoie ça à l'animation avec les autres documents les DPE etc il nous faut donc le cabisse le cabisse c'est la carte d'identité d'une entreprise et il nous faut les statuts Alors, il nous faut après encore une information supplémentaire."
2344.24,2375.66,"Alors, cabisse de moins de trois mois, parce que je ne vous ai pas montré, mais dans un cabisse, il y a toujours la date à laquelle il a été édité. C'est obligatoire. Et vous voyez ici, date de mise à jour de l'entreprise, 22 février 2024. Et je dois avoir quelque part la date de l'enregistrement. Non, je ne l'ai pas. Non. Bon, j'ai ici la date de mise à jour. ils ne mettent pas ici est-ce qu'ils le mettent là chez qu'est-ce que j'ai là on va enregistrer ce document là"
2375.66,2407.3799999999997,"et on va les comparer et celui là voilà ici numéro de gestion, voilà ici ils mettent bien la date, à jour au 29 avril 2026 alors que l'autre apparemment ils ne mettent pas la date et ils devraient juste la mise à jour là mais ils devraient mettre la date d'édition, ah si 30 avril 2026, je vous dis n'importe quoi il y avait la date d'émission elle est ici normalement c'est toujours daté mais là c'est daté en haut à la date du 30 avril 2026"
2407.3799999999997,2438.06,"parce que si vous sortez un vieux cabis une vieille carte d'identité de la société d'il y a 3 ans les gens qui sont ici peuvent avoir changé bien sûr donc voilà ce qu'il nous faut ensuite Ensuite, il nous faut la représentation du gérant. Deux choses. Carte d'identité, etc. Mais ça, on le sait. Mais également les documents qui justifient ses pouvoirs pour la vente."
2438.96,2469.2799999999997,"Est-ce que ce monsieur a bien l'autorisation de vendre le bien ? Est-ce qu'il a été autorisé par... On l'a vu, là, il y avait Odette, etc. Est-ce qu'il a été autorisé à vendre ? Voici un exemple de procès verbal d'Assemblée générale ordinaire d'une société, une SCI, SCI la moinerie,"
2469.9799999999996,2501.3199999999997,"qui nous a été fournie par Yannick, qui est en Bretagne. Et on voit qu'à cette Assemblée générale, M. le gérant, Axel Bouvet, les associés Cédric Bouvet, Axel Bouvet lui-même bien sûr, Benjamin Bouvet, Renaud Boulot et Annie Boulot ont décidé la mise en vente d'un chalet de type 4 à usage d'habitation de 51,43 m² à l'adresse suivante blablabla Les démarches concernant la vente sont confiées au gérant de la SCI, Axel Bouvet"
2501.3199999999997,2531.92,"avec un prix minimal de 189 000 euros frais d'agence inclus. Ça c'est une bêtise, il faut mettre le net vendeur ici, ils s'y sont mal pris. Bon, pas le problème, mais ils s'y sont mal pris. C'est donc une assemblée générale, c'est-à-dire une réunion des membres de la société, au cours de laquelle les membres de la société ont dit « Nous votons le principe de la vente de telle maison, premièrement, deuxièmement, à tel prix,"
2533.4,2565.12,"troisièmement, nous chargeons Axel Bouvet des différentes démarches. Ça veut dire faire établir les diagnostics, ça veut dire faire des visites, signer des mandats de vente ou que sais-je encore. Toute personne qui est associée de la société, c'est-à-dire qui détient ne serait-ce qu'une part sociale. Vous voyez, il y en a un ici, il en a 75, il y en a un autre, il en a 100. On pourrait avoir quelqu'un qui a une part sociale."
2566.38,2598.98,"S'il a une part sociale, il doit être présent pour voter. Premièrement, tout le monde doit avoir voté au cours de cette Assemblée Générale. Cette Assemblée Générale doit avoir eu lieu avant le mandat. Et vous devez récupérer cette Assemblée Générale, là encore parfaitement scannée, complète, etc. Pour pouvoir, premièrement, vérifier que le bien de la société est bel et bien en vente de par l'autorisation des membres de la société,"
2599.68,2630.04,"n'oubliez pas, le représentant, le gérant, il n'a pas le droit de décider de vendre les biens de la société. Il n'a pas le droit. Il faut que tout le monde donne l'autorisation. Est-ce que c'est bien lui qui a été désigné pour se charger de ça ? et à quel prix. Donc deuxième chose, le pouvoir d'agir. Est-ce que la personne que vous avez en face de vous a bien le droit de faire ce qu'il est en train de faire ? Et troisième chose, vous devez vous identifier les personnes physiques réelles, c'est-à-dire tous les membres de la"
2630.04,2661.08,"société. Et si jamais on n'a pas l'Assemblée Générale qui est là, ils doivent tous signer le mandat. Tous. Même celui qui habite à l'autre bout du monde et qui n'a que une part sociale, alors que les autres en ont des milliers, il doit signer. Ensuite, mais ça c'est nous qui allons le faire parce que vous ne pouvez pas le faire. Nous avons l'obligation, nous,"
2661.48,2695.3599999999997,"de prendre les documents que vous nous avez fournis à propos de la société, le CABIS, les statuts, la liste des personnes physiques, etc. On doit prendre tout ça et on doit aller regarder sur un registre spécial auquel vous, vous n'avez pas accès. On doit aller vérifier que les gens que vous nous avez désignés sont bien ce qu'on appelle les bénéficiaires effectifs. C'est bien eux qui ont les droits de vote,"
2695.8999999999996,2726.66,"c'est bien eux qui sont désignés aux grèves du tribunal de commerce sur un registre spécial pour prendre ces décisions-là. Donc nous, on devra en plus faire une formalité supplémentaire d'aller vérifier sur ce registre que les documents que vous nous avez envoyés sont cohérents. Ça devient de plus en plus dingo, là. Là, vous vous dites, mais ça s'arrêtera jamais. En fait, ils soupçonnent tout, tout le monde, partout, tout le temps. Oui."
2727.7000000000003,2758.46,"Donc ça, c'est nous qui le ferons. Ce n'est pas vous. Ce n'est pas vous. Ça, c'était côté vendeur. On n'a pas parlé des diagnostics de tout ça, parce que là, on est vraiment focalisé sur les documents tracfins. Maintenant, l'acquéreur. L'acquéreur, c'est encore plus important que le vendeur. Vous allez dire, déjà, le vendeur, c'était costaud. Pourquoi ? Parce que comme je vous l'ai mis ici, l'acquéreur, c'est lui qui va"
2758.46,2790.28,"faire rentrer l'argent. C'est lui qui va injecter les fonds. Donc, la vigilance à l'égard de l'acquéreur est aussi stricte, elle est même encore plus sensible, parce que c'est lui qui vient injecter de l'argent dans l'opération. Donc, le dossier de l'acquéreur, qui, vous allez le voir, est exactement le même que le dossier du vendeur. Il doit être collecté avant la signature du compromis de vente. Le notaire, il va collecter le même dossier aussi dans son coin."
2791.6000000000004,2823.02,"On va le faire en double. C'est complètement idiot. C'est complètement idiot. Mais c'est la loi. Entre le moment où on a fait notre négociation, donc on sait que oui, la vente va se faire, a priori, et le compromis de vente, on doit collecter le dossier complet auprès de l'acquéreur. c'est exactement la même chose pièce d'identité officielle valide justificatif de domicile"
2823.02,2861.1,"qui montre sa résidence fiscale si c'est une société extrait cabis de moins de 3 mois statut à jour, pareil tout pareil, tout pareil et on fera également l'identification des bénéficiaires effectifs sur le fichier RBE qu'on va comparer avec les statuts Mais en plus, il y a une obligation supplémentaire avec l'acquéreur. Vous allez devoir faire une espèce de petit questionnaire. Alors ça, vous me direz si vous êtes depuis longtemps dans le métier et que vous êtes habitué aux négociations."
2861.26,2891.7400000000002,"C'est des informations qu'on demande déjà parce que nous, on veut savoir s'il va pouvoir payer ou si on travaille pour des prunes. Absolument. mais ceux d'entre vous qui ne le font pas va falloir s'y mettre il va falloir étudier le profil socio-économique de votre client enfin de vos clients acquéreurs qu'est-ce qu'il fait comme boulot qu'est-ce qu'il a comme patrimoine est-ce qu'il est déjà propriétaire pas propriétaire on va devoir faire un petit questionnaire de petite enquête"
2891.7400000000002,2924.52,"afin de nous assurer que ce qu'il est en train d'acheter ça correspond à son niveau de vie ça correspond à son niveau de vie. Et je vais vous donner un exemple extrêmement concret. Très, très, très concret. C'est un exemple dont je vous ai déjà parlé, moi, au cours d'autres visioconférences. D'ailleurs, j'en parlais encore cet après-midi avec Julien. Il y a un certain nombre d'années, il y a pas mal d'années, c'était en 2008, 2009, 2007, il y a longtemps,"
2924.52,2956.88,"un de nos négociateurs a vendu une très belle propriété équestre à un client dans le 77, en Seine-et-Marne. Une très belle propriété équestre qui coûtait, si je ne me trompe pas, 1,7 million, 1,8 million d'euros. Cette très belle propriété équestre, elle a été achetée, mais pas complètement achetée. Il y a un compromis qui a été signé par un acquéreur."
2959.24,2990.86,"Cette propriété équestre a été presque achetée par un acquéreur, dont on ne le savait pas, mais il n'avait pas du tout les moyens de la payer. Pas du tout. Cet acquéreur, si on l'avait su, bien entendu qu'on ne lui aurait jamais laissé signer le compromis."
2992.2599999999998,3028.96,"Jamais on ne lui aurait laissé signer le compromis. Pourquoi ? Parce qu'il était en train d'acheter, lui tout seul, une très belle propriété équestre à 1,7 ou 1,8 millions d'euros, alors qu'il était ouvrier mécanicien dans un petit garage du coin. Ce que nous ne savions pas et ce que notre négociateur n'a pas vu, n'a pas compris, il n'a pas demandé. Donc, il est évident qu'un ouvrier mécanicien dans un petit garage du coin automobile"
3028.96,3060.62,"qui achète lui seul comme ça d'un coup enfin qui veut acheter une propriété caistre d'un million huit ou un million sept, c'était entre les deux, c'était un million 740 ou quelque chose comme ça, on comprend bien qu'il y a un problème. Soit, il est en train de nous balader, et c'est ce qui s'est passé, en fait, il nous a baladé. Soit il est en train de nous balader et il n'a pas eu sa condition suspensive de prêt. Enfin, il n'a pas eu son financement, donc la condition suspensive de prêt a joué. soit il est en train de nous balader"
3060.62,3090.84,"et on travaille pour rien et on passe pour des cons auprès du vendeur qui nous a attaqué en justice et qui a gagné ça nous a coûté 35 000 euros cette histoire de condamnation soit il va payer avec de l'argent louche parce que si avec son salaire d'ouvrier mécanicien déclaré, même s'il est très bien payé dans un super garage il achète une baraque à 1,8 million ça veut dire qu'il a de l'argent en plus d'où vient cet argent ? Est-ce qu'il en a hérité ?"
3090.84,3130.3799999999997,"Est-ce qu'il a reçu une donation ? Est-ce qu'il a gagné au loto ? Est-ce que quoi aux caisses ? Donc vous devez vous faire votre petite enquête et on va vous guider avec le temps et vous donner un petit peu plus de détails sur la manière de s'y prendre pour demander aux gens qu'est-ce que vous faites comme boulot ? Est-ce que vous êtes déjà propriétaire d'une, deux, trois maisons ? Est-ce que vous avez un patrimoine immobilier important ou des œuvres d'art ou que sais-je ? C'est de toute manière nécessaire pour procéder à la négociation ça. Vous le savez, nous le savons tous, mais aujourd'hui c'est nécessaire également pour vérifier que notre acquéreur est en train de mener une opération qui correspond à son revenu déclaré, son revenu officiel."
3131.54,3161.62,"Il y a ça en plus. On va vous guider plus concrètement tout au fil du mois sur la manière de mettre ça en place. Au-delà de la parole de cet acquéreur qui nous dit comment il va payer, on va lui faire faire mais ça on le fera nous par un petit questionnaire qui se fera en signature électronique c'est ce que nous sommes en train de mettre en place"
3161.62,3195.16,"Bercy nous demande de demander les relevés de banque, du délire on leur a dit on le fera pas, c'est même pas possible on ne demandera pas les relevés de banque de nos clients, vendeurs ou acquéreurs c'est pas possible « Si, si, si, vous devez, si, si, si, ils vont vous les donner. » Non, ils ne nous donneront jamais leur relevé de banque. Jamais. Vous leur direz que c'est pour trac fin, que oui, mais non. Ils vont nous foutre dehors à coups de fusil. Donc, au-delà de ce que les gens vont nous déclarer oralement,"
3196.24,3228.14,"on leur fera signer par signature électronique un petit questionnaire qu'on rendra le plus sympa, le plus agréable possible pour que ça ait l'air le moins intrusif possible en signature électronique avec une déclaration sur l'honneur dans laquelle il dira, l'acquéreur, qu'il compte financer par son épargne, son héritage, la vente précédente d'une maison, il a gagné au loto ou que sais-je encore. On sera obligé de mettre ça en place."
3229.14,3263.86,"On n'aura pas le choix. Par contre, on ne leur demandera pas leur relevé de banque. C'est de la folie, ça. C'est de la folie furieuse. Ensuite, il nous faudra le maximum de justificatifs matériels. Mais ça, vous me direz, ils ne sont pas trop compliqués à obtenir, ceux-là. Si le monsieur, l'acquéreur, fait un crédit, on demandera l'attestation de prêts bancaires."
3264.0800000000004,3296.54,"Ça, ce n'est pas un problème. On peut l'avoir facilement. Si le monsieur revend un bien pour financer cette acquisition, on lui demande l'attestation de vente ou l'acte notarié de la précédente vente. Pas trop un problème, ça. S'il a reçu un héritage d'une donation, là encore, on lui demandera l'attestation successorale. Il faudra lui demander avec beaucoup de gentillesse. Le but, c'est de ne pas..."
3297.14,3328.5,"Parce que regardez, Tracfin nous demande de demander aux gens. Bon, on va faire la petite enquête. Ensuite, il faut leur faire faire une déclaration sur l'honneur, deuxième chose. Et ensuite, il faut leur demander des justificatifs. Vous voyez à quel point ça devient délirant, délirant, absolument délirant. Et il faudra conserver tout ça pour tracer l'accumulation de l'apport, des apports."
3328.5,3367.9,"bien sûr qu'est-ce qui va se passer si la personne soit refuse de nous donner les informations, soit nous donne des informations qui ne tiennent pas la route donc il refuse de nous donner certains justificatifs il ne veut pas problème deuxièmement on voit que c'est très enchevêtré que le montage juridique On en voit régulièrement un acquéreur qui dit qu'il doit faire venir l'argent du Congo, mais lui, il habite en Russie."
3368.7799999999997,3399.5600000000004,"Le pays d'origine des clients compte énormément parce qu'il y a des pays qui sont considérés comme plus sûrs d'un point de vue fiscal que d'autres. Alors, il est évident que si vous faites venir de l'argent d'Allemagne, c'est vu par les impôts, enfin par tracfin, avec un œil beaucoup moins soupçonneux que si vous faites venir de l'argent d'un pays en guerre, par exemple, comme l'Iran ou le Liban, ou d'un pays non coopératif comme la Russie."
3401.02,3433.04,"C'est évident. donc parfois on voit des montages complexes avec un acquéreur il dit qu'il est américain mais il doit faire venir l'argent du Congo mais pour le faire venir du Congo il va le faire passer par la Russie parce que machin je sais pas quoi parce que sa femme en fait elle a son compte en banque et là vous voyez que la complexité du montage ne se justifie pas du tout, ne s'explique pas du tout et que ça colle pas ou alors lorsqu'on s'aperçoit qu'effectivement le financement il colle pas du tout avec les moyens de la personne fait un ouvrier"
3433.04,3463.16,"mécanicien d'un petit garage automobile d'à côté et il dit, moi, j'ai 800 000 euros d'apport. Vous dites, ah, d'accord. C'est vos économies, monsieur ? Ah oui, oui, je suis très précautionneux. Je ne dépense pas à tort et à travers. Ah oui, mais là, quand même, 800 000 euros avec un salaire d'ouvrier à 25 ans, c'est pas mal. Bon, là, ça ne colle pas. ça ne colle pas. Deux choses. Nous, c'est nous la lucarne,"
3463.9,3494.66,"nous devons faire une déclaration de soupçon à trac fin. On devra regarder un petit peu. Vous, vous nous remontez l'info si on ne s'en aperçoit pas nous-mêmes. Et puis, on devra regarder un petit peu. Et si ça ne colle pas, on devra faire une déclaration de soupçon à trac fin. Et dans un certain nombre de cas, Nous devrons refuser la vente Alors vous allez dire Bah oui enfin nous notre travail c'est de faire des ventes"
3494.66,3526.6,"C'est pas de les refuser quand même C'est ça qui nous nourrit Oui absolument Mais là encore les fonctionnaires de Bercy Vous leur dites attendez vous savez que c'est notre salaire à nous Eh bah c'est pas grave Monsieur il vaut mieux ne pas faire une vente Que de risquer De faire une vente pas propre quand même Oui enfin C'est à dire que nous c'est comme ça qu'on nourrit nos enfants quand même, on va avoir ça en tête. Vous, vous n'en avez rien à foutre, vous êtes payé à la fin du mois. Et puis même que vous êtes inamovible, même si vous ne travaillez pas. Nous, si on ne travaille pas, il va y avoir un petit problème."
3527.48,3557.8,"Mais ils s'en moquent. Cette obligation, c'est vraiment c'est le pompon. Alors, ensuite, nous avons une obligation de conservation et d'archivage de tous ces documents que la vente se soit bien faite pas bien faite, qu'il y ait eu un problème qu'il n'y ait pas eu un problème nous devrons conserver tous ces documents pendant 5 ans"
3557.8,3589.1600000000003,"c'est pas à vous de les conserver, c'est à nous et là on revient exactement au même message que lors de la formation sur le RGPD dont vous vous souvenez probablement je l'espère nous avons l'obligation de conserver tous les documents d'un dossier de vente pendant 5 ans au delà de 5 ans nous devons soit les archiver dans des archives sécurisées soit"
3589.1600000000003,3623.22,"les détruire mais pendant 5 ans on doit les garder à la disposition de la DGCCRF qui peut très bien nous interroger sur une vente qu'on a faite il y a 3 ans On doit les garder à la disposition de Bercy, on doit les garder à la disposition de la justice et donc de la police. Obligation pendant 5 ans, même plusieurs années après la vente."
3624.12,3655.7999999999997,"Alors, voici une petite checklist. Il y a Guillaume qui la demandait, d'ailleurs ici. voici une petite checklist par rapport à Tracfin. Bien entendu, vous l'aurez. Mais, au-delà d'avoir cette petite checklist, on vous a préparé également, je vais vous le montrer tout de suite, je vais le chercher dans un autre dossier, une checklist un petit peu plus globale."
3657.22,3689.8199999999997,"Qui, pour l'instant, est à l'état de, comment dire, de brouillon, de brouillon, mais... Ah non, c'est pas du tout ça, excusez-moi, c'est pas du tout ce document, Ça, c'est un petit..."
3689.8199999999997,3720.5,"C'est pas ça que je voulais vous montrer. Ça, c'est une petite infographie qu'on vous a préparée également, mais c'est pas du tout ça que je voulais vous préparer. C'est ça. Excusez-moi. On vous prépare des trucs un petit peu plus didactiques, un petit peu plus jolis, un petit peu plus utilisable. Alors, première chose,"
3721.7599999999998,3755.3199999999997,"une petite liste que vous trouverez dans Eglantine qu'on va tenir à jour. Qui là, prend tous les documents dont vous avez besoin, mais pas seulement pour traque fin. Documents à demander dans tous les cas, titre de propriété, avis de taxe foncière, diagnostic, etc. Personne morale, extrait CABIS, aller sur tel site, aller sur tel site. En cas de copropriété, point de vigilance Une liste, vous voyez, assez complète On vous prépare également un truc un peu plus joli"
3755.3199999999997,3789.3799999999997,"Qu'on va revoir ensemble maintenant Ça va vous permettre de visualiser ça de manière un peu plus propre Vous avez un mandat de vente Vous vous posez la question Est-ce que je suis dans un cas général ? Est-ce que c'est une personne morale ? Une copropriété, un terrain, est-ce que c'est un vendeur protégé ? On a souvent parlé des tutelles, des curatels, et d'ailleurs dans ce document qui est ici, j'ai insisté très lourdement sur les tutelles et les curatels."
3790.4399999999996,3823.2400000000002,"Dossier spécifique en cas de curatel, copie de la décision précisant le type de curatel, etc. cas général type de propriété avis de taxe foncière DPE et audit énergétique lorsqu'on est concerné par audit énergétique c'est à dire que le DPE est E, F ou G n'oubliez pas les E sont concernés depuis 2025 les diagnostics techniques les pièces d'identité justificatifs de domicile coordonnées du notaire lorsque"
3823.24,3853.7400000000002,"que c'est une SCI, une personne morale, voici les documents en plus. Extrait CABIS, statut mis à jour, bénéficiaire effectif, identification du représentant et des associés, et la justificative de ses pouvoirs par la production d'une AG. Lorsqu'on est en copropriété, les trois derniers PV d'AG, le dernier PV d'AG ordinaire, le dernier PV d'AG extraordinaire s'il y en a une."
3855.08,3888.06,"Souvent, une assemblée générale extraordinaire, c'est lorsque il y a un arbre qui est tombé sur quelque chose, il y a eu un événement particulier. Le relevé de charges de l'année précédente, de l'année totale, vous savez qu'on doit donner les charges annuelles. Et la liste précise des lots, il faut cliquer comme il faut, et la liste précise des lots à vendre."
3889.2999999999997,3920.7400000000002,"Lorsque c'est un terrain, le certificat d'urbanisme, le plan cadastral, les études de sol. On en a déjà parlé de tout ça, on en reparlera bien entendu. Ça c'est vraiment pour un pense-bête. Lorsque le vendeur ou un des vendeurs est protégé, parce que c'est un mineur ou parce que c'est un majeur qu'on appelle incapable qui est sous tutelle ou sous curatelle. Il nous faut l'attestation de tutelle ou l'attestation de curatelle,"
3922.86,3956.82,"l'ordonnance de mise sous tutelle, la désignation du tuteur, l'autorisation du juge des tutelles pour la vente et la vérification du prix minimum. Pour la curatelle, c'est un petit peu différent. Tout ça, ça vous revient parce qu'on l'a déjà vu, on l'a déjà vu plein de fois. La décision du type de curatel, renforcée, ordinaire, etc. La signature de la personne protégée, la signature de son curateur. Si le bien mis en vente constitue le logement de la personne protégée,"
3957.76,3991.1600000000003,"à ce moment-là, on doit avoir la confirmation de la nature de sa résidence principale, une autorisation spécifique du juge, et que deviennent les meubles. Dernier élément, point de vigilance. Dans un cas comme celui-là, vérifiez particulièrement la validité des pièces d'identité, vérifiez particulièrement les pouvoirs, que ce soit l'Assemblée Générale qui autorise le gérant"
3991.1600000000003,4023.84,"à mettre en vente la société, que ce soit l'autorisation de vente par le juge des tutelles, etc. Si vous avez le moindre doute sur la capacité d'une personne à signer, vous suspendez tout et vous contactez l'animation. Et vous ne laissez jamais une personne seule signer dans le cas d'un protégé. Ni la personne protégée ne doit signer seule, ni son tuteur ne doit signer seul. Jamais, jamais, jamais, jamais, jamais. C'est pas mal ce petit machin."
4026.56,4058.62,"C'est des trucs sur lesquels on est en train de travailler pour essayer de vous faciliter la tâche. Là encore, avec l'aide de notre ami l'intelligence artificielle. Ce questionnaire pourra-t-il être intégré à l'offre d'achat électronique ? Pourquoi pas, je ne sais pas. C'est une question qu'on peut se poser. Si il nous apparaît que c'est quelque chose de pertinent, pourquoi pas ? Je ne sais pas. on pourra y réfléchir absolument, c'est Guillaume qui a cette idée bonjour Nicolas, la loi"
4058.62,4089.96,"n'autorise pas en principe d'avoir des pièces comptables de nos clients, alors vous avez tout à fait raison Daniel le RGPD est très strict là-dessus et nous dit que nous n'avons pas à avoir des informations financières et comptables s'il n'y a pas un intérêt légitime absolu mais là, Tracfin nous donne une obligation, nous avons donc un intérêt légitime absolu de demander ces pièces finalement je vais changer de boulot vous allez le faire dans un autre pays quand Racfin donne du gras à Moudre au RGPD oui ça devient du délire"
4089.96,4122.04,"c'est Eric de Lyon qui nous dit ça on a une administration tentaculaire qui nourrit une autre administration tentaculaire avec toutes ces suspicions on améliore vraiment les rapports humains c'est comme vérifier que tous les acquéreurs ne sont pas des vendeurs de sommeil pour une poignée d'escrocs quand on n'arrive pas à arrêter. Malheureusement, Eric, vous mettez là le doigt sur un point central. C'est absolument vrai."
4122.56,4159.74,"C'est indiscutablement vrai, malheureusement. Avec toutes ces suspicions, oui. Déjà, on entre dans une... Je ne sais pas si vous êtes particulièrement férus d'histoire, mais Mais sous la Révolution française, en particulier sous la terreur, en 1792-1793, on pense tous que la Révolution c'était en 1789. En 1789, il y a quelque chose qui a démarré, oui, bien sûr, sans aucun doute. Mais le gros de la Révolution, ça a été principalement la terreur, en 1792-1793."
4161.66,4192.04,"Ça a été le pic de la terreur, en 1792-1793. Et il y a eu toute une période où toute personne était suspecte d'être anti-révolutionnaire. Tout le monde. C'était une période où les gens partaient le matin de chez eux, on ne savait pas s'ils allaient revenir le soir. Parce qu'on nous raconte à l'école, non mais on a tué les nobles qui faisaient du mal aux petites gens. Non, non, on a tué tout le monde. La terreur, tout le monde y est passé. Le boulanger du coin, il lui a coupé le kiki."
4192.04,4222.46,"pourquoi il n'était pas noble, il n'était pas riche il n'était pas ceci, non mais il était là il était là et il y a quelqu'un qui lui en voulait pour je ne sais pas quoi qui a dit oh mais je crois que lui il n'est pas assez anti anti bourgeois il n'est pas assez révolutionnaire ah ouais tiens et hop la guillotine c'est pas une blague du tout ça a été une période de massacre où on a broyé des populations entières des bébés sortis du ventre de leur mère cloué à des portes de grange, etc."
4222.679999999999,4255.32,"J'invente rien, je vous assure. C'est pas vraiment ce qu'on peut appeler un complotiste. C'est de l'histoire. C'est pas celle qu'on nous a apprise à l'école parce qu'elle est pas très jolie jolie, mais c'est celle qu'on trouve dans tous les livres d'histoire plus complets. Tout simplement pas des trucs de complotistes. Et il y a eu ce qu'on a appelé la loi des suspects. La loi des suspects, ça a été de considérer que tout le monde est suspect d'être anti-révolutionnaire sauf celui qui arrive à apporter suffisamment de preuves de son engagement pro-révolutionnaire. On est en train d'entrer dans une ère"
4255.32,4287.38,"de la suspicion et une ère de la nouvelle loi des suspects. C'est vraiment, moi je le vois véritablement comme ça. C'est mon avis. En tout cas, on vous prépare plein de choses pour essayer de faire cette transition de la manière la plus facile et pratique possible. Vous voyez, des checklists, des machins comme ça, un peu jolis, pour essayer de vous permettre"
4287.38,4317.8,"de mieux vous y retrouver. Le problème, c'est que ça, on ne trouve pas encore comment l'intégrer dans Eglantine. C'est très, très, très compliqué. On ne trouve pas vraiment comment l'intégrer dans Eglantine. Mais on cherche, on y essaye, etc. Parce que là, le seul moyen de l'exporter aujourd'hui, c'est, vous voyez, c'est d'ouvrir tous les cas. J'ai celui-là, j'ai celui-là, et j'ai celui-là, c'est d'ouvrir tous les cas, de recentrer un peu, et vous voyez, là, ça devient difficilement lisible,"
4319.099999999999,4351.7,"et d'en exporter une image. Et vous voyez, ça vous donne ça. Alors, on peut zoomer. On peut zoomer, et c'est très propre quand on zoom. Mais moi, j'aurais voulu intégrer dans Eglantine le machin cliquable, comme ça. Et on ne trouve pas vraiment encore comment et quand. Mais bon, On y réfléchit, on cherche. En tout cas, on va essayer de mettre en place plein de choses pour rendre cette transition au cours du mois de mai plus simple, pratique, facile à mettre en œuvre."
4352.599999999999,4386.599999999999,"Mais de votre côté à vous, vous allez devoir prendre votre bâton de pèlerin et aller argumenter auprès des vendeurs et des acquéreurs sur ces nouvelles obligations. Alors, certains des vendeurs et des acquéreurs auront déjà rencontré ça avec d'autres agences immobilières, notamment s'ils ont rencontré des gens de chez Safty. D'autres non et la majorité non. Il va falloir faire de la pédagogie, dire ça aux gens gentiment, leur expliquant."
4386.8,4418.280000000001,"Voilà, ce sont les nouvelles obligations en matière de lutte contre le blanchiment et le financement du terrorisme. Alors, monsieur le vendeur, vous allez me dire que vous ne financez pas le terrorisme. et que vous ne blanchissez pas l'argent de la drogue. Mais bon, vous savez, c'est comme ça. On n'a pas le choix. Le notaire le fera également, de toute manière. Et c'est vrai, le notaire le fera également et on n'y échappe pas. Donc, il va falloir faire beaucoup de pédagogie, beaucoup expliquer aux clients, vendeurs comme acquéreurs,"
4419.18,4450.839999999999,"la manière dont tout cela se passe. Absolument. et nous en tout cas l'animation on reste absolument à votre disposition pour mieux vous expliquer, pour revenir dessus pour vous dire tel document il est ok tel document il est pas ok on a tout le mois de mai là pour au fil de vos mandats de vos contacts acquéreurs, vendeurs vous dire voilà ce document il est pas scanné comme il faut, il nous faut un meilleur scan ou ça c'est bon, on y arrivera tout mettre en place"
4450.84,4482.62,on sera vraiment à votre disposition pour ça mais moi je vous souhaite à tous beaucoup de courage pour faire passer le message auprès de vos clients vendeurs et acquéreurs ça va pas être facile j'en suis parfaitement conscient mais c'est comme ça alors soyons clairs également aujourd'hui on en est à ce stade là mais ça va encore évoluer avec le temps il y a de nouvelles obligations qui viendront avec le temps on le sait très bien on le sait très bien il y aura encore de nouvelles obligations
